concept_id,concept_code,vocabulary_id,concept_name
2719703,L2530,HCPCS,Addition to lower extremity thigh-weight bearing lacer non-molded
2719700,L2520,HCPCS,Addition to lower extremity thigh/weight bearing quadri- lateral brim custom fitted
2719699,L2510,HCPCS,Addition to lower extremity thigh/weight bearing quadri- lateral brim molded to patient model
2719720,L2680,HCPCS,Addition to lower extremity thoracic control lateral support uprights
2719719,L2670,HCPCS,Addition to lower extremity thoracic control paraspinal uprights
2719718,L2660,HCPCS,Addition to lower extremity thoracic control thoracic band
2719685,L2375,HCPCS,Addition to lower extremity torsion control ankle joint and half solid stirrup
2719686,L2380,HCPCS,Addition to lower extremity torsion control straight knee joint each joint
2719674,L2275,HCPCS,Addition to lower extremity varus/valgus correction plastic modification padded/lined
2719673,L2270,HCPCS,Addition to lower extremity varus/valgus correction ('t') strap padded/lined or malleolus pad
2720146,L5968,HCPCS,Addition to lower limb prosthesis multiaxial ankle with swing phase active dorsiflexion feature
2720110,L5781,HCPCS,Addition to lower limb prosthesis vacuum pump residual limb volume management and moisture evacuation system
2720111,L5782,HCPCS,Addition to lower limb prosthesis vacuum pump residual limb volume management and moisture evacuation system heavy duty
2720162,L5988,HCPCS,Addition to lower limb prosthesis vertical shock reducing pylon feature
40218644,K0579,HCPCS,Addition to ostomy pouch absorbent material (sheet/pad/crystal packet) to thicken liquid stomal output for use in pouch each
40218643,K0578,HCPCS,Addition to ostomy pouch  faucet-type tap with valve for draining urinary pouch each
40218639,K0574,HCPCS,Addition to ostomy pouch filter integral or added separately to pouch each
40218645,K0580,HCPCS,Addition to ostomy pouch flange locking mechanism each
40218641,K0576,HCPCS,Addition to ostomy pouch friction and irritant-reducing absorbent interface layer (comfort panel) per pouch
40218642,K0577,HCPCS,Addition to ostomy pouch odor barrier incorporated into pouch laminate per pouch
40218640,K0575,HCPCS,Addition to ostomy pouch rustle-free material per pouch
2719532,L0999,HCPCS,Addition to spinal orthosis not otherwise specified
40218591,L0986,HCPCS,Addition to spinal orthosis rigid or semi-rigid abdominal panel prefabricated
2720286,L6805,HCPCS,Addition to terminal device modifier wrist unit
2720291,L6810,HCPCS,Addition to terminal device precision pinch device
2719557,L1270,HCPCS,Addition to tlso (low profile) abdominal pad
2719555,L1250,HCPCS,Addition to tlso (low profile) anterior asis pad
2719556,L1260,HCPCS,Addition to tlso (low profile) anterior thoracic derotation pad
2719552,L1220,HCPCS,Addition to tlso (low profile) anterior thoracic extension
2719551,L1210,HCPCS,Addition to tlso (low profile) lateral thoracic extension
2719559,L1290,HCPCS,Addition to tlso (low profile) lateral trochanteric pad
2719554,L1240,HCPCS,Addition to tlso (low profile) lumbar derotation pad
2719553,L1230,HCPCS,Addition to tlso (low profile) milwaukee type superstructure
2719558,L1280,HCPCS,Addition to tlso (low profile) rib gusset (elastic) each
2719868,L3890,HCPCS,ADDITION TO UPPER EXTREMITY JOINT WRIST OR ELBOW CONCENTRIC ADJUSTABLE TORSION STYLE MECHANISM EACH
40658837,L3891,HCPCS,Addition to upper extremity joint wrist or elbow concentric adjustable torsion style mechanism for custom fabricated orthotics only each
2719939,L3995,HCPCS,Addition to upper extremity orthosis sock fracture or equal each
2720364,L7404,HCPCS,Addition to upper extremity prosthesis above elbow disarticulation acrylic material
2720361,L7401,HCPCS,Addition to upper extremity prosthesis above elbow disarticulation ultralight material (titanium carbon fiber or equal)
2720250,L6694,HCPCS,Addition to upper extremity prosthesis below elbow/above elbow custom fabricated from existing mold or prefabricated socket insert silicone gel elastomeric or equal for use with locking mechanism
2720251,L6695,HCPCS,Addition to upper extremity prosthesis below elbow/above elbow custom fabricated from existing mold or prefabricated socket insert silicone gel elastomeric or equal not for use with locking mechanism
2720252,L6696,HCPCS,Addition to upper extremity prosthesis below elbow/above elbow custom fabricated socket insert for congenital or atypical traumatic amputee silicone gel elastomeric or equal for use with or without locking mechanism initial only (for other than i...
2720253,L6697,HCPCS,Addition to upper extremity prosthesis below elbow/above elbow custom fabricated socket insert for other than congenital or atypical traumatic amputee silicone gel elastomeric or equal for use with or without locking mechanism initial only (for o...
2720254,L6698,HCPCS,Addition to upper extremity prosthesis below elbow/above elbow lock mechanism excludes socket insert
2720363,L7403,HCPCS,Addition to upper extremity prosthesis below elbow/wrist disarticulation acrylic material
2720360,L7400,HCPCS,Addition to upper extremity prosthesis below elbow/wrist disarticulation ultralight material (titanium carbon fiber or equal)
2720207,L6611,HCPCS,Addition to upper extremity prosthesis external powered additional switch any type
2720314,L6895,HCPCS,Addition to upper extremity prosthesis glove for terminal device any material custom fabricated
2720313,L6890,HCPCS,Addition to upper extremity prosthesis glove for terminal device any material prefabricated includes fitting and adjustment
2720365,L7405,HCPCS,Addition to upper extremity prosthesis shoulder disarticulation/interscapular thoracic acrylic material
2720362,L7402,HCPCS,Addition to upper extremity prosthesis shoulder disarticulation/interscapular thoracic ultralight material (titanium carbon fiber or equal)
2615445,B4104,HCPCS,Additive for enteral formula (e.g. fiber)
2719389,KA,HCPCS,Add on option/accessory for wheelchair
40661917,D5650,HCPCS,ADD TOOTH TO EXISTING PARTIAL DENTURE
2720514,P6,HCPCS,A declared brain-dead patient whose organs are being removed for donor purposes
937656,G9933,HCPCS,Adenoma(s) or colorectal cancer detected during screening colonoscopy
937654,G9935,HCPCS,Adenoma(s) or colorectal cancer not detected during screening colonoscopy
44786457,G9252,HCPCS,Adenoma(s) or other neoplasm detected during screening colonoscopy
44786458,G9253,HCPCS,Adenoma(s) or other neoplasm not detected during screening colonoscopy
2615775,C1765,HCPCS,Adhesion barrier
40218209,C8100,HCPCS,Adhesion barrier ADCON-L
2615172,A6413,HCPCS,Adhesive bandage first-aid type any size each
2615282,A7506,HCPCS,Adhesive disc for use in a heat and moisture exchange system and/or with tracheostoma valve any type each
40217374,K0450,HCPCS,Adhesive liquid for use with facial prosthesis only per ounce
2614790,A4364,HCPCS,Adhesive liquid or equal any type per oz
2615067,A5126,HCPCS,Adhesive or non-adhesive; disk or foam pad
2614862,A4455,HCPCS,Adhesive remover or solvent (for tape cement or other adhesive) per ounce
40661479,A4456,HCPCS,Adhesive remover wipes any type each
2614791,A4365,HCPCS,ADHESIVE REMOVER WIPES ANY TYPE PER 50
40217761,K0451,HCPCS,Adhesive remover wipes for use with facial prosthesis per box of 50
2614734,A4280,HCPCS,Adhesive skin support attachment for use with external breast prosthesis each
40217726,K0400,HCPCS,Adhesive skin support attachment for use with external breast prosthesis each
937619,C9738,HCPCS,Adjunctive blue light cystoscopy with fluorescent imaging agent (list separately in addition to code for primary procedure)
40663439,D0431,HCPCS,ADJUNCTIVE PRE-DIAGNOSTIC TEST THAT AIDS IN DETECTION OF MUCOSAL ABNORMALITIES INCLUDING PREMALIGNANT AND MALIGNANT LESIONS PROCEDURES
915583,CP,HCPCS,Adjunctive service related to a procedure assigned to a comprehensive ambulatory payment classification (c-apc) procedure but reported on a different claim
2718967,K0040,HCPCS,Adjustable angle footplate each
2616970,E1570,HCPCS,Adjustable chair for esrd patients
40663446,D5411,HCPCS,ADJUST COMPLETE DENTURE - MANDIBULAR
40662641,D5410,HCPCS,ADJUST COMPLETE DENTURE - MAXILLARY
2721104,S2083,HCPCS,Adjustment of gastric band diameter via subcutaneous port by injection or aspiration of saline
40663828,D5422,HCPCS,ADJUST PARTIAL DENTURE - MANDIBULAR
40664210,D5421,HCPCS,ADJUST PARTIAL DENTURE - MAXILLARY
43533215,G8928,HCPCS,Adjuvant chemotherapy not prescribed or previously received for documented reasons (e.g. medical co-morbidities diagnosis date more than 5 years prior to the current visit date patient's diagnosis date is within 120 days of the end of the 12 month...
43533301,G8929,HCPCS,Adjuvant chemotherapy not prescribed or previously received reason not given
43533341,G8927,HCPCS,Adjuvant chemotherapy referred prescribed or previously received for ajcc stage iii colon cancer
44782116,G0292,HCPCS,ADM EXP DRUGSCLINICAL TRIAL
2718922,JA,HCPCS,Administered intravenously
2718923,JB,HCPCS,Administered subcutaneously
44786574,JE,HCPCS,Administered via dialysate
2617490,G3001,HCPCS,Administration and supply of tositumomab 450 mg
40218358,S9539,HCPCS,Administration of antibiotics intravenously in the home setting including all nursing care equipment and supplies; per diem
40218337,S9535,HCPCS,Administration of hematopoietic hormones (e.g. erythropoietin G-CSF GM-CSF) or platelets intravenously in the home setting including all nursing care equipment and supphes per diem
2617179,G0010,HCPCS,Administration of hepatitis b vaccine
40217128,S9545,HCPCS,Administration of immune globulin intravenously in the home setting including all nursing care equipment and supphes; per diem
2617177,G0008,HCPCS,Administration of influenza virus vaccine
40218365,S9543,HCPCS,Administration of medication intramuscularly epidurally or subcutaneously in the home setting including all nursing care equipment and supplies; per diem
2721657,T1503,HCPCS,Administration of medication other than oral and/or injectable by a health care agency/professional per visit
2721656,T1502,HCPCS,Administration of oral intramuscular and/or subcutaneous medication by health care agency/professional per visit
2617178,G0009,HCPCS,Administration of pneumococcal vaccine
2617451,G0377,HCPCS,ADMINISTRATION OF VACCINE FOR PART D DRUG
40217640,K0171,HCPCS,Administration set small volume filtered pneumatic nebulizer
40217637,K0168,HCPCS,Administration set small volume nonfiltered pneumatic nebulizer disposable
40217639,K0170,HCPCS,Administration set small volume nonfiltered pneumatic nebulizer non-disposable
2615240,A7006,HCPCS,Administration set with small volume filtered pneumatic nebulizer
2615237,A7003,HCPCS,Administration set with small volume nonfiltered pneumatic nebulizer disposable
2615239,A7005,HCPCS,Administration set with small volume nonfiltered pneumatic nebulizer non-disposable
40217694,Q0034,HCPCS,Admin of influenza vaccine
915621,G9480,HCPCS,Admission to medicare care choice model program (mccm)
44782113,G0263,HCPCS,ADM WITH CHF CP ASTHMA
953346,M1024,HCPCS,Adolescent patients 12 to 17 years of age with major depression or dysthymia who did not reach remission at six months as demonstrated by a six month (+/-60 days) phq-9 or phq-9m score of less than five. either phq-9 or phq-9m score was not assessed or...
953350,M1020,HCPCS,Adolescent patients 12 to 17 years of age with major depression or dysthymia who did not reach remission at twelve months as demonstrated by a twelve month (+/-60 days) phq-9 or phq-9m score of less than 5. either phq-9 or phq-9m score was not assessed...
953347,M1023,HCPCS,Adolescent patients 12 to 17 years of age with major depression or dysthymia who reached remission at six months as demonstrated by a six month (+/-60 days) phq-9 or phq-9m score of less than five
953351,M1019,HCPCS,Adolescent patients 12 to 17 years of age with major depression or dysthymia who reached remission at twelve months as demonstrated by a twelve month (+/-60 days) phq-9 or phq-9m score of less than 5
2721111,S2107,HCPCS,Adoptive immunotherapy i.e. development of specific anti-tumor reactivity (e.g. tumor-infiltrating lymphocyte therapy) per course of treatment
2721110,S2103,HCPCS,Adrenal tissue transplant to brain
915687,G9573,HCPCS,Adult patients 18 years of age or older with major depression or dysthymia who did not reach remission at six months as demonstrated by a six month (+/-60 days) phq-9 or phq-9m score of less than five
915688,G9574,HCPCS,Adult patients 18 years of age or older with major depression or dysthymia who did not reach remission at six months as demonstrated by a six month (+/-60 days) phq-9 or phq-9m score of less than five; either phq-9 or phq-9m score was not assessed or i...
915636,G9510,HCPCS,Adult patients 18 years of age or older with major depression or dysthymia who did not reach remission at twelve months as demonstrated by a twelve month (+/-60 days) phq-9 or phq-9m score of less than 5. either phq- 9 or phq-9m score was not assessed...
915635,G9509,HCPCS,Adult patients 18 years of age or older with major depression or dysthymia who reached remission at twelve months as demonstrated by a twelve month (+/-60 days) phq-9 or phq-9m score of less than 5
